"number","summa","creditor_inn","debtor_inn","group_summa"
"142024/23/38016-ИП","2145995.79","5505204171","3849021687","2641960.08"
"259642/23/74020-ИП","912036.54","5505204171","7453278913","2715128.93"
"179987/21/74020-ИП","1710260.2","5505204171","7453278913","2715128.93"
"16813/22/74020-ИП","92832.19","5505204171","7453278913","2715128.93"
"149997/23/72032-ИП","3000","5507272160","7203526289","3714975.5700000003"
"150025/23/72032-ИП","1951386.87","5507272160","7203526289","3714975.5700000003"
"71551/24/72032-ИП","1760588.7","5507272160","7203526289","3714975.5700000003"
"214016/24/56046-ИП","711971.65","5610128378","5611025181","2986039.5700000003"
"214017/24/56046-ИП","139059.08","5610128378","5611025181","2986039.5700000003"
"214020/24/56046-ИП","122432.51","5610128378","5611025181","2986039.5700000003"
"214021/24/56046-ИП","225243.6","5610128378","5611025181","2986039.5700000003"
"27514/24/56046-ИП","711971.65","5610128378","5611025181","2986039.5700000003"
"27548/24/56046-ИП","210508.04","5610128378","5611025181","2986039.5700000003"
"27562/24/56046-ИП","432426.52","5610128378","5611025181","2986039.5700000003"
"27563/24/56046-ИП","432426.52","5610128378","5611025181","2986039.5700000003"
"232294/23/59040-ИП","95612.25","5612042824","1838006813","2908634.37"
"268714/23/59040-ИП","119487.39","5612042824","1838006813","2908634.37"
"268722/23/59040-ИП","330859.49","5612042824","1838006813","2908634.37"
"268723/23/59040-ИП","88476.12","5612042824","1838006813","2908634.37"
"268725/23/59040-ИП","1439780.6","5612042824","1838006813","2908634.37"
"268730/23/59040-ИП","761445.87","5612042824","1838006813","2908634.37"
"268728/23/59040-ИП","72972.65","5612042824","1838006813","2908634.37"
"268733/23/59040-ИП","2503400.46","5612042824","1838006813","2908634.37"
"58529/24/37004-ИП","535822.17","5612042824","3702176071","14213377.28"
"58531/24/37004-ИП","369144.67","5612042824","3702176071","14213377.28"
"58533/24/37004-ИП","529969.83","5612042824","3702176071","14213377.28"
"58534/24/37004-ИП","221047.5","5612042824","3702176071","14213377.28"
"58537/24/37004-ИП","166757.62","5612042824","3702176071","14213377.28"
"58540/24/37004-ИП","596572.43","5612042824","3702176071","14213377.28"
"58542/24/37004-ИП","276027.56","5612042824","3702176071","14213377.28"
"58545/24/37004-ИП","129501.63","5612042824","3702176071","14213377.28"
"58546/24/37004-ИП","336077.44","5612042824","3702176071","14213377.28"
"58547/24/37004-ИП","316193.34","5612042824","3702176071","14213377.28"
"58548/24/37004-ИП","506256.27","5612042824","3702176071","14213377.28"
"58550/24/37004-ИП","409058.56","5612042824","3702176071","14213377.28"
"58551/24/37004-ИП","353983.17","5612042824","3702176071","14213377.28"
"58536/24/37004-ИП","298410.81","5612042824","3702176071","14213377.28"
"64326/24/37004-ИП","497685.48","5612042824","3702176071","14213377.28"
"64328/24/37004-ИП","412969.73","5612042824","3702176071","14213377.28"
"64329/24/37004-ИП","388965.08","5612042824","3702176071","14213377.28"
"64331/24/37004-ИП","857995.42","5612042824","3702176071","14213377.28"
"64333/24/37004-ИП","702907.89","5612042824","3702176071","14213377.28"
"64335/24/37004-ИП","477283.11","5612042824","3702176071","14213377.28"
"64337/24/37004-ИП","516504.18","5612042824","3702176071","14213377.28"
"64338/24/37004-ИП","628534.34","5612042824","3702176071","14213377.28"
"64340/24/37004-ИП","821974.13","5612042824","3702176071","14213377.28"
"64342/24/37004-ИП","241370.94","5612042824","3702176071","14213377.28"
"64344/24/37004-ИП","214836.99","5612042824","3702176071","14213377.28"
"64345/24/37004-ИП","345431.09","5612042824","3702176071","14213377.28"
"64346/24/37004-ИП","282461.9","5612042824","3702176071","14213377.28"
"64347/24/37004-ИП","366791.2","5612042824","3702176071","14213377.28"
"64349/24/37004-ИП","349773.53","5612042824","3702176071","14213377.28"
"64350/24/37004-ИП","160606.55","5612042824","3702176071","14213377.28"
"64351/24/37004-ИП","684872.24","5612042824","3702176071","14213377.28"
"64355/24/37004-ИП","636404.1","5612042824","3702176071","14213377.28"
"64357/24/37004-ИП","581186.38","5612042824","3702176071","14213377.28"
"399696/24/37001-ИП","1041656.2","5612042824","3702192355","7709816.209999999"
"399697/24/37001-ИП","409422.93","5612042824","3702192355","7709816.209999999"
"399700/24/37001-ИП","663332.54","5612042824","3702192355","7709816.209999999"
"399701/24/37001-ИП","1062764.75","5612042824","3702192355","7709816.209999999"
"399702/24/37001-ИП","261206.7","5612042824","3702192355","7709816.209999999"
"399703/24/37001-ИП","343943.27","5612042824","3702192355","7709816.209999999"
"399704/24/37001-ИП","322949.3","5612042824","3702192355","7709816.209999999"
"399705/24/37001-ИП","265064.66","5612042824","3702192355","7709816.209999999"
"399706/24/37001-ИП","130946.5","5612042824","3702192355","7709816.209999999"
"399708/24/37001-ИП","1094292.34","5612042824","3702192355","7709816.209999999"
"399709/24/37001-ИП","282241.21","5612042824","3702192355","7709816.209999999"
"399710/24/37001-ИП","327920.64","5612042824","3702192355","7709816.209999999"
"399712/24/37001-ИП","243883.41","5612042824","3702192355","7709816.209999999"
"399713/24/37001-ИП","258741.73","5612042824","3702192355","7709816.209999999"
"399714/24/37001-ИП","87846.74","5612042824","3702192355","7709816.209999999"
"399715/24/37001-ИП","240979.1","5612042824","3702192355","7709816.209999999"
"399740/24/37001-ИП","672624.19","5612042824","3702192355","7709816.209999999"
"115969/23/37020-ИП","25385.72","5612042824","3704006100","2801658.36"
"115973/23/37020-ИП","142376.97","5612042824","3704006100","2801658.36"
"115976/23/37020-ИП","23990.24","5612042824","3704006100","2801658.36"
"115970/23/37020-ИП","42420.4","5612042824","3704006100","2801658.36"
"115979/23/37020-ИП","27794.24","5612042824","3704006100","2801658.36"
"115981/23/37020-ИП","26075.34","5612042824","3704006100","2801658.36"
"115985/23/37020-ИП","33834.68","5612042824","3704006100","2801658.36"
"115987/23/37020-ИП","46554.3","5612042824","3704006100","2801658.36"
"115994/23/37020-ИП","126808.86","5612042824","3704006100","2801658.36"
"116002/23/37020-ИП","30009.3","5612042824","3704006100","2801658.36"
"116009/23/37020-ИП","32017.35","5612042824","3704006100","2801658.36"
"116011/23/37020-ИП","160339.04","5612042824","3704006100","2801658.36"
"116014/23/37020-ИП","137201.49","5612042824","3704006100","2801658.36"
"116016/23/37020-ИП","141382.83","5612042824","3704006100","2801658.36"
"116018/23/37020-ИП","133174.46","5612042824","3704006100","2801658.36"
"116020/23/37020-ИП","36079.72","5612042824","3704006100","2801658.36"
"116025/23/37020-ИП","35346.05","5612042824","3704006100","2801658.36"
"116031/23/37020-ИП","33588.58","5612042824","3704006100","2801658.36"
"116034/23/37020-ИП","17509.99","5612042824","3704006100","2801658.36"
"116035/23/37020-ИП","311244.98","5612042824","3704006100","2801658.36"
"116036/23/37020-ИП","18247.73","5612042824","3704006100","2801658.36"
"116041/23/37020-ИП","187340.69","5612042824","3704006100","2801658.36"
"116048/23/37020-ИП","52861.53","5612042824","3704006100","2801658.36"
"116045/23/37020-ИП","35097.74","5612042824","3704006100","2801658.36"
"116053/23/37020-ИП","322759.5","5612042824","3704006100","2801658.36"
"116054/23/37020-ИП","344357.36","5612042824","3704006100","2801658.36"
"116055/23/37020-ИП","277859.27","5612042824","3704006100","2801658.36"
"28623/24/37022-ИП","327072.49","5612042824","3706029053","6664350.32"
"400/24/37022-ИП","299281.72","5612042824","3706029053","6664350.32"
"4555/24/37022-ИП","335454.66","5612042824","3706029053","6664350.32"
"59770/24/37022-ИП","336023.15","5612042824","3706029053","6664350.32"
"148653/23/37022-ИП","331719.53","5612042824","3706029053","6664350.32"
"145567/24/37022-ИП","1601157.55","5612042824","3706029053","6664350.32"
"70755/23/37022-ИП","631187.82","5612042824","3706029053","6664350.32"
"95350/23/37022-ИП","630769.05","5612042824","3706029053","6664350.32"
"41744/23/37022-ИП","959313.9","5612042824","3706029053","6664350.32"
"122061/23/37022-ИП","591875.51","5612042824","3706029053","6664350.32"
"108849/23/37022-ИП","620494.94","5612042824","3706029053","6664350.32"
"129638/24/43026-ИП","45357.53","5612042824","4303006432","8734696.300000003"
"113928/24/43026-ИП","36172.73","5612042824","4303006432","8734696.300000003"
"28704/24/43026-ИП","202550.5","5612042824","4303006432","8734696.300000003"
"12152/24/43026-ИП","376126.64","5612042824","4303006432","8734696.300000003"
"12153/24/43026-ИП","389012.88","5612042824","4303006432","8734696.300000003"
"92951/24/43026-ИП","54461.05","5612042824","4303006432","8734696.300000003"
"12129/24/43026-ИП","489557.49","5612042824","4303006432","8734696.300000003"
"66907/24/43026-ИП","284911.93","5612042824","4303006432","8734696.300000003"
"12109/24/43026-ИП","209695.87","5612042824","4303006432","8734696.300000003"
"12130/24/43026-ИП","195534.4","5612042824","4303006432","8734696.300000003"
"12138/24/43026-ИП","449684.82","5612042824","4303006432","8734696.300000003"
"12139/24/43026-ИП","3556.37","5612042824","4303006432","8734696.300000003"
"12140/24/43026-ИП","633001.91","5612042824","4303006432","8734696.300000003"
"12141/24/43026-ИП","167936.83","5612042824","4303006432","8734696.300000003"
"12143/24/43026-ИП","262673.73","5612042824","4303006432","8734696.300000003"
"12144/24/43026-ИП","273404.66","5612042824","4303006432","8734696.300000003"
"12146/24/43026-ИП","383460.85","5612042824","4303006432","8734696.300000003"
"12147/24/43026-ИП","400150.27","5612042824","4303006432","8734696.300000003"
"12148/24/43026-ИП","471539.43","5612042824","4303006432","8734696.300000003"
"12149/24/43026-ИП","642185.45","5612042824","4303006432","8734696.300000003"
"12150/24/43026-ИП","222138.13","5612042824","4303006432","8734696.300000003"
"12151/24/43026-ИП","826571.45","5612042824","4303006432","8734696.300000003"
"12154/24/43026-ИП","237722.73","5612042824","4303006432","8734696.300000003"
"12155/24/43026-ИП","275735.46","5612042824","4303006432","8734696.300000003"
"12156/24/43026-ИП","436348.72","5612042824","4303006432","8734696.300000003"
"71010/24/43026-ИП","259738.18","5612042824","4303006432","8734696.300000003"
"46880/24/43026-ИП","256632.44","5612042824","4303006432","8734696.300000003"
"136994/24/43026-ИП","40606.46","5612042824","4303006432","8734696.300000003"
"92414/23/43026-ИП","30584.68","5612042824","4303006432","8734696.300000003"
"563669/24/43026-ИП","177642.71","5612042824","4303006432","8734696.300000003"
"48474/23/43019-ИП","332366.68","5612042824","4324050320","3616646.13"
"44316/23/43019-ИП","720392.53","5612042824","4324050320","3616646.13"
"44317/23/43019-ИП","789651.31","5612042824","4324050320","3616646.13"
"44318/23/43019-ИП","367049.9","5612042824","4324050320","3616646.13"
"44319/23/43019-ИП","716991.15","5612042824","4324050320","3616646.13"
"44320/23/43019-ИП","690194.56","5612042824","4324050320","3616646.13"
"110627/23/43017-ИП","387172.08","5612042824","4345496348","15472583.070000002"
"110624/23/43017-ИП","338250.86","5612042824","4345496348","15472583.070000002"
"110646/23/43017-ИП","761809.12","5612042824","4345496348","15472583.070000002"
"110657/23/43017-ИП","546253.8","5612042824","4345496348","15472583.070000002"
"110654/23/43017-ИП","856544.75","5612042824","4345496348","15472583.070000002"
"110636/23/43017-ИП","584742.58","5612042824","4345496348","15472583.070000002"
"110638/23/43017-ИП","894540.69","5612042824","4345496348","15472583.070000002"
"110567/23/43017-ИП","590331.19","5612042824","4345496348","15472583.070000002"
"110615/23/43017-ИП","755245.9","5612042824","4345496348","15472583.070000002"
"110609/23/43017-ИП","759506.9","5612042824","4345496348","15472583.070000002"
"47079/24/43017-ИП","28053.7","5612042824","4345496348","15472583.070000002"
"111384/23/43017-ИП","1066693.12","5612042824","4345496348","15472583.070000002"
"111378/23/43017-ИП","1137865.02","5612042824","4345496348","15472583.070000002"
"111380/23/43017-ИП","1170832.63","5612042824","4345496348","15472583.070000002"
"112969/23/43017-ИП","651576","5612042824","4345496348","15472583.070000002"
"39710/24/43017-ИП","520818.78","5612042824","4345496348","15472583.070000002"
"23649/24/43017-ИП","538402.31","5612042824","4345496348","15472583.070000002"
"100405/23/43017-ИП","1743711.08","5612042824","4345496348","15472583.070000002"
"7150/24/43017-ИП","526665.22","5612042824","4345496348","15472583.070000002"
"85725/24/43017-ИП","1086902.12","5612042824","4345496348","15472583.070000002"
"118897/23/43017-ИП","526665.22","5612042824","4345496348","15472583.070000002"
"67166/24/56042-ИП","231750.92","5612042824","5614041865","2562103.23"
"130803/23/56042-ИП","379294.78","5612042824","5614041865","2562103.23"
"141871/23/56042-ИП","362897.81","5612042824","5614041865","2562103.23"
"141839/23/56042-ИП","259393.98","5612042824","5614041865","2562103.23"
"141861/23/56042-ИП","645647.28","5612042824","5614041865","2562103.23"
"141862/23/56042-ИП","380253.33","5612042824","5614041865","2562103.23"
"141866/23/56042-ИП","302865.13","5612042824","5614041865","2562103.23"
"246149/23/66021-ИП","155868.19","5612042824","6604013003","3083395.16"
"246152/23/66021-ИП","367457.6","5612042824","6604013003","3083395.16"
"247084/23/66021-ИП","2129800.49","5612042824","6604013003","3083395.16"
"247089/23/66021-ИП","422938.54","5612042824","6604013003","3083395.16"
"61593/24/66021-ИП","7330.34","5612042824","6604013003","3083395.16"
"94445/20/66052-ИП","653046.08","5612042824","6685078006","13797006.569999998"
"59216/20/66052-ИП","1479358","5612042824","6685078006","13797006.569999998"
"59217/20/66052-ИП","780299.15","5612042824","6685078006","13797006.569999998"
"15551/19/66052-ИП","856231.63","5612042824","6685078006","13797006.569999998"
"27510/19/66052-ИП","926793.11","5612042824","6685078006","13797006.569999998"
"92853/18/66052-ИП","2349393.64","5612042824","6685078006","13797006.569999998"
"81461/19/66052-ИП","482889.12","5612042824","6685078006","13797006.569999998"
"30228/20/66052-ИП","567062.7","5612042824","6685078006","13797006.569999998"
"3457/20/66052-ИП","61085.22","5612042824","6685078006","13797006.569999998"
"134008/22/66052-ИП","234362.52","5612042824","6685078006","13797006.569999998"
"144086/20/66052-ИП","345179.2","5612042824","6685078006","13797006.569999998"
"157511/21/66052-ИП","1372540.61","5612042824","6685078006","13797006.569999998"
"130261/21/66052-ИП","2144790.37","5612042824","6685078006","13797006.569999998"
"18217/22/66052-ИП","535006.84","5612042824","6685078006","13797006.569999998"
"102165/22/66052-ИП","1008968.38","5612042824","6685078006","13797006.569999998"
"807326/21/98046-ИП","112964","5752026477","4633023330","2920188.06"
"807327/21/98046-ИП","55000","5752026477","4633023330","2920188.06"
"807328/21/98046-ИП","55000","5752026477","4633023330","2920188.06"
"807329/21/98046-ИП","45000","5752026477","4633023330","2920188.06"
"807330/21/98046-ИП","45000","5752026477","4633023330","2920188.06"
"807334/21/98046-ИП","1301925.71","5752026477","4633023330","2920188.06"
"807335/21/98046-ИП","544394.6","5752026477","4633023330","2920188.06"
"807336/21/98046-ИП","760903.75","5752026477","4633023330","2920188.06"
"9955/24/16057-ИП","1593024.58","5752203214","1650390800","2630053.45"
"9514/24/16057-ИП","1037028.87","5752203214","1650390800","2630053.45"
"52858/23/58029-ИП","935560.59","5834019424","5817007073","10414004.269999998"
"47641/23/58029-ИП","132881.29","5834019424","5817007073","10414004.269999998"
"47681/23/58029-ИП","1608710.08","5834019424","5817007073","10414004.269999998"
"47685/23/58029-ИП","1193023.44","5834019424","5817007073","10414004.269999998"
"47686/23/58029-ИП","1335993.05","5834019424","5817007073","10414004.269999998"
"47694/23/58029-ИП","816445.1","5834019424","5817007073","10414004.269999998"
"47693/23/58029-ИП","831309.18","5834019424","5817007073","10414004.269999998"
"47683/23/58029-ИП","1141191.56","5834019424","5817007073","10414004.269999998"
"47684/23/58029-ИП","1353811.04","5834019424","5817007073","10414004.269999998"
"47792/23/58029-ИП","1065078.94","5834019424","5817007073","10414004.269999998"
"299195/23/58042-ИП","397982.66","5834019424","5837070362","13930967.86"
"270347/23/58042-ИП","65473.73","5834019424","5837070362","13930967.86"
"321560/23/58042-ИП","377077.21","5834019424","5837070362","13930967.86"
"216732/23/58042-ИП","2229173","5834019424","5837070362","13930967.86"
"216739/23/58042-ИП","3027535.58","5834019424","5837070362","13930967.86"
"253869/23/58042-ИП","1058783.91","5834019424","5837070362","13930967.86"
"115179/23/58042-ИП","170888.2","5834019424","5837070362","13930967.86"
"175864/23/58042-ИП","2267749.51","5834019424","5837070362","13930967.86"
"121925/23/58042-ИП","1895790.8","5834019424","5837070362","13930967.86"
"138348/23/58042-ИП","1946877.65","5834019424","5837070362","13930967.86"
"161384/23/58042-ИП","722555.95","5834019424","5837070362","13930967.86"
"161383/23/58042-ИП","376172.09","5834019424","5837070362","13930967.86"
"169975/23/58042-ИП","2422443.15","5834019424","5837070362","13930967.86"
"244734/23/58051-ИП","2241978.58","5836631600","5835101551","12063689.600000001"
"244731/23/58051-ИП","2078359.11","5836631600","5835101551","12063689.600000001"
"244730/23/58051-ИП","5869.86","5836631600","5835101551","12063689.600000001"
"244714/23/58051-ИП","1066357.62","5836631600","5835101551","12063689.600000001"
"244463/23/58051-ИП","1621599.39","5836631600","5835101551","12063689.600000001"
"244461/23/58051-ИП","626093.41","5836631600","5835101551","12063689.600000001"
"244454/23/58051-ИП","2121507.07","5836631600","5835101551","12063689.600000001"
"244397/23/58051-ИП","137330.05","5836631600","5835101551","12063689.600000001"
"245220/23/58051-ИП","2057093.24","5836631600","5835101551","12063689.600000001"
"245219/23/58051-ИП","107501.27","5836631600","5835101551","12063689.600000001"
"239624/24/63025-ИП","1933985.63","5836900772","6325059470","4860754.9"
"239636/24/63025-ИП","1287563.07","5836900772","6325059470","4860754.9"
"130832/24/63025-ИП","502047.18","5836900772","6325059470","4860754.9"
"145095/24/63025-ИП","152474.8","5836900772","6325059470","4860754.9"
"471222/24/63025-ИП","13478456.62","5836900772","6325059470","4860754.9"
"206343/24/63025-ИП","984684.22","5836900772","6325059470","4860754.9"
"84189/24/18039-ИП","54973.1","5904281731","1827021094","2822335.72"
"84179/24/18039-ИП","64640.47","5904281731","1827021094","2822335.72"
"84182/24/18039-ИП","93939.29","5904281731","1827021094","2822335.72"
"84195/24/18039-ИП","883161.61","5904281731","1827021094","2822335.72"
"84201/24/18039-ИП","988758.92","5904281731","1827021094","2822335.72"
"84220/24/18039-ИП","721862.33","5904281731","1827021094","2822335.72"
"84223/24/18039-ИП","15000","5904281731","1827021094","2822335.72"
"103119/24/60045-ИП","323207.34","6027999260","6027145149","3111373.2600000002"
"103121/24/60045-ИП","2214603.56","6027999260","6027145149","3111373.2600000002"
"103122/24/60045-ИП","3842876","6027999260","6027145149","3111373.2600000002"
"103124/24/60045-ИП","343431.16","6027999260","6027145149","3111373.2600000002"
"103125/24/60045-ИП","230131.2","6027999260","6027145149","3111373.2600000002"
"142233/24/61085-ИП","1253304.83","6140017735","6168064848","8929453.07"
"142226/24/61085-ИП","1385001.43","6140017735","6168064848","8929453.07"
"142230/24/61085-ИП","1418119.85","6140017735","6168064848","8929453.07"
"314263/22/61085-ИП","816600.85","6140017735","6168064848","8929453.07"
"269029/22/61085-ИП","1385001.43","6140017735","6168064848","8929453.07"
"269025/22/61085-ИП","1253304.83","6140017735","6168064848","8929453.07"
"269060/22/61085-ИП","1418119.85","6140017735","6168064848","8929453.07"
"80691/16/61076-ИП","116870.91","6154023009","6154034586","3439302.3699999996"
"120628/16/61076-ИП","1423253.51","6154023009","6154034586","3439302.3699999996"
"139776/17/61076-ИП","1847493.59","6154023009","6154034586","3439302.3699999996"
"124080/18/61076-ИП","51684.36","6154023009","6154034586","3439302.3699999996"
"415699/23/61076-ИП","1713979.84","6154023190","6154561367","2518993.24"
"415700/23/61076-ИП","805013.4","6154023190","6154561367","2518993.24"
"282118/23/61052-ИП","3016913.41","6163089292","6114009657","2592208.68"
"282119/23/61052-ИП","1346505.74","6163089292","6114009657","2592208.68"
"282120/23/61052-ИП","3024912.03","6163089292","6114009657","2592208.68"
"282121/23/61052-ИП","41482.32","6163089292","6114009657","2592208.68"
"282122/23/61052-ИП","1204220.62","6163089292","6114009657","2592208.68"
"282123/23/61052-ИП","5074047.53","6163089292","6114009657","2592208.68"
"101040/24/34039-ИП","3402777.96","6164266561","3448006530","5390132.119999999"
"101671/24/34039-ИП","4587006.23","6164266561","3448006530","5390132.119999999"
"101038/24/34039-ИП","1083390.64","6164266561","3448006530","5390132.119999999"
"101685/24/34039-ИП","1814961.69","6164266561","3448006530","5390132.119999999"
"101673/24/34039-ИП","2066813.44","6164266561","3448006530","5390132.119999999"
"101638/24/34039-ИП","424966.35","6164266561","3448006530","5390132.119999999"
"323530/23/74020-ИП","1360476.52","6164266561","7452102113","7928796.92"
"323531/23/74020-ИП","1153642","6164266561","7452102113","7928796.92"
"323532/23/74020-ИП","2435938.53","6164266561","7452102113","7928796.92"
"323540/23/74020-ИП","1465525.87","6164266561","7452102113","7928796.92"
"323616/23/74020-ИП","1513214","6164266561","7452102113","7928796.92"
"298285/22/61085-ИП","418871.61","6165199445","6164248192","3666023.8499999996"
"298286/22/61085-ИП","680740.94","6165199445","6164248192","3666023.8499999996"
"298287/22/61085-ИП","1252452.93","6165199445","6164248192","3666023.8499999996"
"298288/22/61085-ИП","272837.65","6165199445","6164248192","3666023.8499999996"
"298289/22/61085-ИП","1041120.72","6165199445","6164248192","3666023.8499999996"
"1675/23/61076-ИП","1388024.85","6167049710","6154087919","4058294.83"
"1670/23/61076-ИП","104140.49","6167049710","6154087919","4058294.83"
"1671/23/61076-ИП","1855468.51","6167049710","6154087919","4058294.83"
"392658/22/61076-ИП","566325.89","6167049710","6154087919","4058294.83"
"392660/22/61076-ИП","3078231.9","6167049710","6154087919","4058294.83"
"392661/22/61076-ИП","131098.29","6167049710","6154087919","4058294.83"
"452518/22/61076-ИП","13236.8","6167049710","6154087919","4058294.83"
"12899/23/61085-ИП","1226186.53","6167049710","6161065458","5016654.5200000005"
"174811/23/61085-ИП","1862997.36","6167049710","6161065458","5016654.5200000005"
"28225/23/61085-ИП","1475809.48","6167049710","6161065458","5016654.5200000005"
"351527/22/61085-ИП","451661.15","6167049710","6161065458","5016654.5200000005"
"61684/24/61085-ИП","470755.44","6167049710","6168057456","2782757.6100000003"
"218031/23/61085-ИП","74457.86","6167049710","6168057456","2782757.6100000003"
"218033/23/61085-ИП","70342.29","6167049710","6168057456","2782757.6100000003"
"28696/24/61085-ИП","18959.31","6167049710","6168057456","2782757.6100000003"
"28712/24/61085-ИП","695380.2","6167049710","6168057456","2782757.6100000003"
"28717/24/61085-ИП","58878.43","6167049710","6168057456","2782757.6100000003"
"44076/24/61085-ИП","121138.62","6167049710","6168057456","2782757.6100000003"
"174769/23/61085-ИП","438983.29","6167049710","6168057456","2782757.6100000003"
"174767/23/61085-ИП","196799.35","6167049710","6168057456","2782757.6100000003"
"195939/23/61085-ИП","238358.93","6167049710","6168057456","2782757.6100000003"
"258732/23/61085-ИП","317879","6167049710","6168057456","2782757.6100000003"
"99236/24/61085-ИП","18755.37","6167049710","6168057456","2782757.6100000003"
"99239/24/61085-ИП","62069.52","6167049710","6168057456","2782757.6100000003"
"159537/23/61085-ИП","693648.75","6168002922","6102023880","2943753.6100000003"
"159536/23/61085-ИП","44305.99","6168002922","6102023880","2943753.6100000003"
"159535/23/61085-ИП","683448.65","6168002922","6102023880","2943753.6100000003"
"158462/23/61085-ИП","494999.35","6168002922","6102023880","2943753.6100000003"
"158443/23/61085-ИП","1027350.87","6168002922","6102023880","2943753.6100000003"
"5183/24/61085-ИП","521822.06","6168002922","6143075118","7968001.050000001"
"156904/23/61085-ИП","850874.96","6168002922","6143075118","7968001.050000001"
"156907/23/61085-ИП","1027015.06","6168002922","6143075118","7968001.050000001"
"156908/23/61085-ИП","563616.18","6168002922","6143075118","7968001.050000001"
"156909/23/61085-ИП","1388347.77","6168002922","6143075118","7968001.050000001"
"156910/23/61085-ИП","1859674.2","6168002922","6143075118","7968001.050000001"
"156911/23/61085-ИП","698406.99","6168002922","6143075118","7968001.050000001"
"156912/23/61085-ИП","1058243.83","6168002922","6143075118","7968001.050000001"
"10693/24/61065-ИП","81912.65","6168002922","6151018360","2769710.26"
"53663/24/61065-ИП","82657.62","6168002922","6151018360","2769710.26"
"40295/24/61065-ИП","127913","6168002922","6151018360","2769710.26"
"40300/24/61065-ИП","336077.97","6168002922","6151018360","2769710.26"
"40299/24/61065-ИП","147911.49","6168002922","6151018360","2769710.26"
"40298/24/61065-ИП","1478399.42","6168002922","6151018360","2769710.26"
"40297/24/61065-ИП","92227.36","6168002922","6151018360","2769710.26"
"171033/24/61065-ИП","187312.16","6168002922","6151018360","2769710.26"
"226079/23/61065-ИП","235298.59","6168002922","6151018360","2769710.26"
"439365/23/61076-ИП","56712.11","6168002922","6154034586","2934959.33"
"288516/23/61076-ИП","140663.22","6168002922","6154034586","2934959.33"
"162182/19/61076-ИП","135613.71","6168002922","6154034586","2934959.33"
"218607/20/61076-ИП","78056.41","6168002922","6154034586","2934959.33"
"218619/20/61076-ИП","115417.7","6168002922","6154034586","2934959.33"
"218621/20/61076-ИП","122325.28","6168002922","6154034586","2934959.33"
"218679/20/61076-ИП","245216.25","6168002922","6154034586","2934959.33"
"373178/23/61076-ИП","98825.66","6168002922","6154034586","2934959.33"
"418407/22/61076-ИП","377179.89","6168002922","6154034586","2934959.33"
"303591/21/61076-ИП","459653.83","6168002922","6154034586","2934959.33"
"342063/22/61076-ИП","309050.45","6168002922","6154034586","2934959.33"
"235957/23/61076-ИП","229426.46","6168002922","6154034586","2934959.33"
"309265/23/61076-ИП","205863.91","6168002922","6154034586","2934959.33"
"51796/23/61076-ИП","160497.59","6168002922","6154034586","2934959.33"
"191226/22/61076-ИП","200456.86","6168002922","6154034586","2934959.33"
"460091/22/61076-ИП","168487.25","6168002922","6154087919","4712841.67"
"433769/22/61076-ИП","190591.71","6168002922","6154087919","4712841.67"
"32417/23/61076-ИП","24982.97","6168002922","6154087919","4712841.67"
"280307/23/61076-ИП","240309.02","6168002922","6154087919","4712841.67"
"288512/23/61076-ИП","182490.56","6168002922","6154087919","4712841.67"
"183632/21/61076-ИП","112963.45","6168002922","6154087919","4712841.67"
"418402/22/61076-ИП","188581.92","6168002922","6154087919","4712841.67"
"418416/22/61076-ИП","242660.52","6168002922","6154087919","4712841.67"
"180495/22/61076-ИП","113955.14","6168002922","6154087919","4712841.67"
"180496/22/61076-ИП","460210.04","6168002922","6154087919","4712841.67"
"282435/22/61076-ИП","151211.18","6168002922","6154087919","4712841.67"
"282438/22/61076-ИП","116185.52","6168002922","6154087919","4712841.67"
"108043/23/61076-ИП","110626.6","6168002922","6154087919","4712841.67"
"108156/23/61076-ИП","82386.49","6168002922","6154087919","4712841.67"
"114656/23/61076-ИП","123347.47","6168002922","6154087919","4712841.67"
"235884/23/61076-ИП","121065.78","6168002922","6154087919","4712841.67"
"235908/23/61076-ИП","178533.53","6168002922","6154087919","4712841.67"
"323207/23/61076-ИП","283023.89","6168002922","6154087919","4712841.67"
"280311/23/61076-ИП","361990.54","6168002922","6154087919","4712841.67"
"177027/22/61076-ИП","93285.86","6168002922","6154087919","4712841.67"
"205583/22/61076-ИП","380586.8","6168002922","6154087919","4712841.67"
"104607/22/61076-ИП","785365.43","6168002922","6154087919","4712841.67"
"190958/21/61083-ИП","128775.09","6168002922","6155078755","3632668.7100000004"
"190886/21/61083-ИП","274468.63","6168002922","6155078755","3632668.7100000004"
"190891/21/61083-ИП","549190.02","6168002922","6155078755","3632668.7100000004"
"190894/21/61083-ИП","500324.33","6168002922","6155078755","3632668.7100000004"
"190906/21/61083-ИП","405702.76","6168002922","6155078755","3632668.7100000004"
"190912/21/61083-ИП","277059.46","6168002922","6155078755","3632668.7100000004"
"204338/21/61083-ИП","143258.76","6168002922","6155078755","3632668.7100000004"
"308577/21/61083-ИП","87630.33","6168002922","6155078755","3632668.7100000004"
"315263/21/61083-ИП","491479.27","6168002922","6155078755","3632668.7100000004"
"47180/22/61083-ИП","345358.51","6168002922","6155078755","3632668.7100000004"
"271734/21/61083-ИП","208737","6168002922","6155078755","3632668.7100000004"
"340262/22/61083-ИП","82104.49","6168002922","6155078755","3632668.7100000004"
